task,source,star_free,layers,heads,terms,best_seed,model_hard_accuracy,train_accuracy,test_accuracy,test_positive_rate,disagreements,attention_ops,seconds
rand_059,examples/brasp/random100/rand_059.brasp,True,2,1,1,1,1.0,1.0,1.0,0.5,0,2,81.1
rand_059,examples/brasp/random100/rand_059.brasp,True,2,1,2,2,0.939498,0.939498,0.89,0.5,0,2,107.3
rand_059,examples/brasp/random100/rand_059.brasp,True,2,2,1,0,0.925799,0.925799,0.8715,0.5,0,4,160.7
rand_059,examples/brasp/random100/rand_059.brasp,True,2,2,2,0,0.925799,0.925799,0.8715,0.5,0,3,218.0
rand_059,examples/brasp/random100/rand_059.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,50.4
rand_059,examples/brasp/random100/rand_059.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,66.0
rand_059,examples/brasp/random100/rand_059.brasp,True,3,2,1,0,0.925799,0.925799,0.8715,0.5,0,6,198.4
rand_059,examples/brasp/random100/rand_059.brasp,True,3,2,2,2,1.0,1.0,1.0,0.5,0,5,291.0
rand_060,examples/brasp/random100/rand_060.brasp,True,1,1,1,1,0.834475,0.834475,0.8005,0.5,0,1,80.7
rand_060,examples/brasp/random100/rand_060.brasp,True,1,1,2,1,0.834475,0.834475,0.8005,0.5,0,1,88.6
rand_060,examples/brasp/random100/rand_060.brasp,True,1,2,1,0,1.0,1.0,1.0,0.5,0,1,40.2
rand_060,examples/brasp/random100/rand_060.brasp,True,1,2,2,0,1.0,1.0,1.0,0.5,0,2,48.1
rand_060,examples/brasp/random100/rand_060.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,2,43.0
rand_060,examples/brasp/random100/rand_060.brasp,True,2,1,2,1,1.0,1.0,1.0,0.5,0,2,98.4
rand_060,examples/brasp/random100/rand_060.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,4,54.2
rand_060,examples/brasp/random100/rand_060.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,76.6
rand_061,examples/brasp/random100/rand_061.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,2,49.0
rand_061,examples/brasp/random100/rand_061.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,54.9
rand_061,examples/brasp/random100/rand_061.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,5,55.8
rand_061,examples/brasp/random100/rand_061.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,5,94.0
rand_061,examples/brasp/random100/rand_061.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,3,55.0
rand_061,examples/brasp/random100/rand_061.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,72.0
rand_061,examples/brasp/random100/rand_061.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,55.1
rand_061,examples/brasp/random100/rand_061.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,112.8
rand_062,examples/brasp/random100/rand_062.brasp,True,2,1,1,0,0.937215,0.937215,0.9275,0.5,0,1,119.6
rand_062,examples/brasp/random100/rand_062.brasp,True,2,1,2,0,0.937215,0.937215,0.9275,0.5,0,2,148.1
rand_062,examples/brasp/random100/rand_062.brasp,True,2,2,1,2,0.984018,0.984018,0.9165,0.5,0,4,149.6
rand_062,examples/brasp/random100/rand_062.brasp,True,2,2,2,1,0.976027,0.976027,0.961,0.5,0,4,225.1
rand_062,examples/brasp/random100/rand_062.brasp,True,3,1,1,0,0.937215,0.937215,0.9275,0.5,0,2,146.8
rand_062,examples/brasp/random100/rand_062.brasp,True,3,1,2,0,0.937215,0.937215,0.9275,0.5,0,3,157.7
rand_062,examples/brasp/random100/rand_062.brasp,True,3,2,1,0,0.98516,0.98516,0.9635,0.5,0,6,193.9
rand_062,examples/brasp/random100/rand_062.brasp,True,3,2,2,2,1.0,1.0,1.0,0.5,0,6,304.7
rand_063,examples/brasp/random100/rand_063.brasp,True,4,1,1,1,0.898305,0.898305,0.9965,0.5,0,4,161.2
rand_063,examples/brasp/random100/rand_063.brasp,True,4,1,2,2,0.902216,0.902216,0.991,0.5,0,4,224.3
rand_063,examples/brasp/random100/rand_063.brasp,True,4,2,1,2,0.885267,0.885267,0.997,0.5,0,6,237.0
rand_063,examples/brasp/random100/rand_063.brasp,True,4,2,2,1,1.0,1.0,1.0,0.5,0,8,244.5
rand_063,examples/brasp/random100/rand_063.brasp,True,5,1,1,2,0.889179,0.889179,0.9975,0.5,0,4,193.1
rand_063,examples/brasp/random100/rand_063.brasp,True,5,1,2,0,0.970013,0.970013,0.9995,0.5,0,5,242.0
rand_063,examples/brasp/random100/rand_063.brasp,True,5,2,1,2,0.90352,0.90352,0.997,0.5,0,7,285.2
rand_063,examples/brasp/random100/rand_063.brasp,True,5,2,2,1,1.0,1.0,1.0,0.5,0,9,268.0
rand_064,examples/brasp/random100/rand_064.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,1,50.4
rand_064,examples/brasp/random100/rand_064.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,59.2
rand_064,examples/brasp/random100/rand_064.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,60.0
rand_064,examples/brasp/random100/rand_064.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,103.0
rand_064,examples/brasp/random100/rand_064.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,2,56.1
rand_064,examples/brasp/random100/rand_064.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,78.7
rand_064,examples/brasp/random100/rand_064.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,7,81.2
rand_064,examples/brasp/random100/rand_064.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,125.1
rand_065,examples/brasp/random100/rand_065.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,2,31.4
rand_065,examples/brasp/random100/rand_065.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,47.2
rand_065,examples/brasp/random100/rand_065.brasp,True,2,2,1,1,1.0,1.0,1.0,0.5,0,4,84.3
rand_065,examples/brasp/random100/rand_065.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,3,71.9
rand_065,examples/brasp/random100/rand_065.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,2,50.6
rand_065,examples/brasp/random100/rand_065.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,63.1
rand_065,examples/brasp/random100/rand_065.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,5,64.0
rand_065,examples/brasp/random100/rand_065.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,5,95.3
rand_066,examples/brasp/random100/rand_066.brasp,True,3,1,1,1,1.0,1.0,1.0,0.5,0,3,92.5
rand_066,examples/brasp/random100/rand_066.brasp,True,3,1,2,1,1.0,1.0,1.0,0.5,0,3,113.0
rand_066,examples/brasp/random100/rand_066.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,64.0
rand_066,examples/brasp/random100/rand_066.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,99.2
rand_066,examples/brasp/random100/rand_066.brasp,True,4,1,1,1,1.0,1.0,1.0,0.5,0,3,112.1
rand_066,examples/brasp/random100/rand_066.brasp,True,4,1,2,1,1.0,1.0,1.0,0.5,0,4,160.5
rand_066,examples/brasp/random100/rand_066.brasp,True,4,2,1,1,0.940639,0.940639,0.9035,0.5,0,7,237.8
rand_066,examples/brasp/random100/rand_066.brasp,True,4,2,2,2,1.0,1.0,1.0,0.5,0,8,358.5
rand_067,examples/brasp/random100/rand_067.brasp,True,4,1,1,1,0.976027,0.976027,1.0,0.5,0,4,149.1
rand_067,examples/brasp/random100/rand_067.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,76.8
rand_067,examples/brasp/random100/rand_067.brasp,True,4,2,1,1,1.0,1.0,1.0,0.5,0,6,158.0
rand_067,examples/brasp/random100/rand_067.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,126.9
rand_067,examples/brasp/random100/rand_067.brasp,True,5,1,1,0,1.0,1.0,1.0,0.5,0,4,65.7
rand_067,examples/brasp/random100/rand_067.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,5,97.5
rand_067,examples/brasp/random100/rand_067.brasp,True,5,2,1,1,1.0,1.0,1.0,0.5,0,5,179.9
rand_067,examples/brasp/random100/rand_067.brasp,True,5,2,2,1,1.0,1.0,1.0,0.5,0,7,259.3
rand_068,examples/brasp/random100/rand_068.brasp,True,4,1,1,1,0.982877,0.982877,0.9755,0.5,0,4,108.8
rand_068,examples/brasp/random100/rand_068.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,80.5
rand_068,examples/brasp/random100/rand_068.brasp,True,4,2,1,1,0.982877,0.982877,0.9755,0.5,0,7,186.1
rand_068,examples/brasp/random100/rand_068.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,112.9
rand_068,examples/brasp/random100/rand_068.brasp,True,5,1,1,2,1.0,1.0,1.0,0.5,0,5,188.2
rand_068,examples/brasp/random100/rand_068.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,5,83.6
rand_068,examples/brasp/random100/rand_068.brasp,True,5,2,1,0,1.0,1.0,1.0,0.5,0,7,93.4
rand_068,examples/brasp/random100/rand_068.brasp,True,5,2,2,0,1.0,1.0,1.0,0.5,0,8,129.2
rand_069,examples/brasp/random100/rand_069.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,3,56.8
rand_069,examples/brasp/random100/rand_069.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,75.4
rand_069,examples/brasp/random100/rand_069.brasp,True,4,2,1,1,1.0,1.0,1.0,0.5,0,8,169.7
rand_069,examples/brasp/random100/rand_069.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,8,122.7
rand_069,examples/brasp/random100/rand_069.brasp,True,5,1,1,0,1.0,1.0,1.0,0.5,0,4,65.3
rand_069,examples/brasp/random100/rand_069.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,5,90.1
rand_069,examples/brasp/random100/rand_069.brasp,True,5,2,1,1,1.0,1.0,1.0,0.5,0,7,173.9
rand_069,examples/brasp/random100/rand_069.brasp,True,5,2,2,0,1.0,1.0,1.0,0.5,0,7,140.3
rand_070,examples/brasp/random100/rand_070.brasp,True,4,1,1,1,1.0,1.0,1.0,0.5,0,4,105.1
rand_070,examples/brasp/random100/rand_070.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,79.2
rand_070,examples/brasp/random100/rand_070.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,77.7
rand_070,examples/brasp/random100/rand_070.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,6,131.2
rand_070,examples/brasp/random100/rand_070.brasp,True,5,1,1,1,1.0,1.0,1.0,0.5,0,5,115.3
rand_070,examples/brasp/random100/rand_070.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,5,82.5
rand_070,examples/brasp/random100/rand_070.brasp,True,5,2,1,1,1.0,1.0,1.0,0.5,0,4,194.2
rand_070,examples/brasp/random100/rand_070.brasp,True,5,2,2,0,1.0,1.0,1.0,0.5,0,7,140.1
rand_071,examples/brasp/random100/rand_071.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,53.2
rand_071,examples/brasp/random100/rand_071.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,75.6
rand_071,examples/brasp/random100/rand_071.brasp,True,4,2,1,2,1.0,1.0,1.0,0.5,0,7,220.5
rand_071,examples/brasp/random100/rand_071.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,6,119.8
rand_071,examples/brasp/random100/rand_071.brasp,True,5,1,1,1,1.0,1.0,1.0,0.5,0,5,90.8
rand_071,examples/brasp/random100/rand_071.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,5,73.4
rand_071,examples/brasp/random100/rand_071.brasp,True,5,2,1,1,1.0,1.0,1.0,0.5,0,8,176.1
rand_071,examples/brasp/random100/rand_071.brasp,True,5,2,2,0,1.0,1.0,1.0,0.5,0,8,131.1
rand_072,examples/brasp/random100/rand_072.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,53.3
rand_072,examples/brasp/random100/rand_072.brasp,True,4,1,2,1,1.0,1.0,1.0,0.5,0,4,147.9
rand_072,examples/brasp/random100/rand_072.brasp,True,4,2,1,1,1.0,1.0,1.0,0.5,0,5,166.5
rand_072,examples/brasp/random100/rand_072.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,120.7
rand_072,examples/brasp/random100/rand_072.brasp,True,5,1,1,1,1.0,1.0,1.0,0.5,0,5,128.5
rand_072,examples/brasp/random100/rand_072.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,5,80.5
rand_072,examples/brasp/random100/rand_072.brasp,True,5,2,1,0,1.0,1.0,1.0,0.5,0,6,91.4
rand_072,examples/brasp/random100/rand_072.brasp,True,5,2,2,0,1.0,1.0,1.0,0.5,0,10,138.5
rand_073,examples/brasp/random100/rand_073.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,39.2
rand_073,examples/brasp/random100/rand_073.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,65.0
rand_073,examples/brasp/random100/rand_073.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,64.1
rand_073,examples/brasp/random100/rand_073.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,107.4
rand_073,examples/brasp/random100/rand_073.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,56.5
rand_073,examples/brasp/random100/rand_073.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,76.9
rand_073,examples/brasp/random100/rand_073.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,72.6
rand_073,examples/brasp/random100/rand_073.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,6,118.6
rand_074,examples/brasp/random100/rand_074.brasp,True,3,1,1,0,0.973744,0.973744,0.999,0.5,0,3,146.9
rand_074,examples/brasp/random100/rand_074.brasp,True,3,1,2,0,0.973744,0.973744,0.999,0.5,0,3,185.0
rand_074,examples/brasp/random100/rand_074.brasp,True,3,2,1,0,0.973744,0.973744,0.999,0.5,0,6,197.5
rand_074,examples/brasp/random100/rand_074.brasp,True,3,2,2,1,0.995434,0.995434,0.999,0.5,0,6,285.5
rand_074,examples/brasp/random100/rand_074.brasp,True,4,1,1,0,0.973744,0.973744,0.999,0.5,0,3,159.9
rand_074,examples/brasp/random100/rand_074.brasp,True,4,1,2,2,0.998858,0.998858,0.999,0.5,0,4,234.9
rand_074,examples/brasp/random100/rand_074.brasp,True,4,2,1,0,0.973744,0.973744,0.999,0.5,0,5,223.3
rand_074,examples/brasp/random100/rand_074.brasp,True,4,2,2,2,0.995434,0.995434,0.999,0.5,0,7,316.6
rand_075,examples/brasp/random100/rand_075.brasp,True,3,1,1,1,0.974886,0.974886,0.9995,0.5,0,3,111.7
rand_075,examples/brasp/random100/rand_075.brasp,True,3,1,2,1,1.0,1.0,1.0,0.5,0,3,109.0
rand_075,examples/brasp/random100/rand_075.brasp,True,3,2,1,1,0.905251,0.905251,0.8545,0.5,0,5,195.3
rand_075,examples/brasp/random100/rand_075.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,5,103.0
rand_075,examples/brasp/random100/rand_075.brasp,True,4,1,1,2,0.974886,0.974886,0.9995,0.5,0,3,169.2
rand_075,examples/brasp/random100/rand_075.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,3,66.1
rand_075,examples/brasp/random100/rand_075.brasp,True,4,2,1,0,0.974886,0.974886,0.9995,0.5,0,5,239.2
rand_075,examples/brasp/random100/rand_075.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,6,118.4
rand_076,examples/brasp/random100/rand_076.brasp,True,3,1,1,1,0.684932,0.684932,0.661,0.5,0,3,147.8
rand_076,examples/brasp/random100/rand_076.brasp,True,3,1,2,0,0.787671,0.787671,0.533,0.5,0,3,191.0
rand_076,examples/brasp/random100/rand_076.brasp,True,3,2,1,2,0.796804,0.796804,0.862,0.5,0,4,188.9
rand_076,examples/brasp/random100/rand_076.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,98.0
rand_076,examples/brasp/random100/rand_076.brasp,True,4,1,1,0,0.811644,0.811644,0.862,0.5,0,4,170.8
rand_076,examples/brasp/random100/rand_076.brasp,True,4,1,2,0,0.974886,0.974886,1.0,0.5,0,4,236.6
rand_076,examples/brasp/random100/rand_076.brasp,True,4,2,1,1,0.880137,0.880137,0.913,0.5,0,7,253.5
rand_076,examples/brasp/random100/rand_076.brasp,True,4,2,2,2,0.886986,0.886986,0.873,0.5,0,7,353.0
rand_077,examples/brasp/random100/rand_077.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,2,42.0
rand_077,examples/brasp/random100/rand_077.brasp,True,2,1,2,1,1.0,1.0,1.0,0.5,0,2,93.3
rand_077,examples/brasp/random100/rand_077.brasp,True,2,2,1,0,0.916558,0.916558,0.9125,0.5,0,4,135.3
rand_077,examples/brasp/random100/rand_077.brasp,True,2,2,2,1,1.0,1.0,1.0,0.5,0,4,144.8
rand_077,examples/brasp/random100/rand_077.brasp,True,3,1,1,1,1.0,1.0,1.0,0.5,0,3,97.1
rand_077,examples/brasp/random100/rand_077.brasp,True,3,1,2,1,1.0,1.0,1.0,0.5,0,3,122.1
rand_077,examples/brasp/random100/rand_077.brasp,True,3,2,1,2,1.0,1.0,1.0,0.5,0,5,194.2
rand_077,examples/brasp/random100/rand_077.brasp,True,3,2,2,1,1.0,1.0,1.0,0.5,0,6,188.4
rand_078,examples/brasp/random100/rand_078.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,2,41.5
rand_078,examples/brasp/random100/rand_078.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,48.5
rand_078,examples/brasp/random100/rand_078.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,4,56.6
rand_078,examples/brasp/random100/rand_078.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,63.8
rand_078,examples/brasp/random100/rand_078.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,50.8
rand_078,examples/brasp/random100/rand_078.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,66.8
rand_078,examples/brasp/random100/rand_078.brasp,True,3,2,1,2,1.0,1.0,1.0,0.5,0,5,182.3
rand_078,examples/brasp/random100/rand_078.brasp,True,3,2,2,1,1.0,1.0,1.0,0.5,0,5,187.9
rand_079,examples/brasp/random100/rand_079.brasp,True,2,1,1,0,0.909817,0.909817,0.9555,0.5,0,2,125.0
rand_079,examples/brasp/random100/rand_079.brasp,True,2,1,2,1,0.952055,0.952055,0.977,0.5,0,2,102.2
rand_079,examples/brasp/random100/rand_079.brasp,True,2,2,1,0,0.909817,0.909817,0.9555,0.5,0,3,153.2
rand_079,examples/brasp/random100/rand_079.brasp,True,2,2,2,0,0.94863,0.94863,0.9555,0.5,0,4,215.5
rand_079,examples/brasp/random100/rand_079.brasp,True,3,1,1,0,0.953196,0.953196,0.9965,0.5,0,3,148.0
rand_079,examples/brasp/random100/rand_079.brasp,True,3,1,2,2,0.952055,0.952055,0.977,0.5,0,3,188.4
rand_079,examples/brasp/random100/rand_079.brasp,True,3,2,1,1,0.986301,0.986301,1.0,0.5,0,5,193.8
rand_079,examples/brasp/random100/rand_079.brasp,True,3,2,2,0,0.988584,0.988584,0.9615,0.5,0,6,308.0
rand_080,examples/brasp/random100/rand_080.brasp,True,4,1,1,1,0.820776,0.820776,0.837,0.5,0,4,169.1
rand_080,examples/brasp/random100/rand_080.brasp,True,4,1,2,2,0.937215,0.937215,0.9255,0.5,0,3,233.2
rand_080,examples/brasp/random100/rand_080.brasp,True,4,2,1,1,0.872146,0.872146,0.8405,0.5,0,8,239.9
rand_080,examples/brasp/random100/rand_080.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,8,125.8
rand_080,examples/brasp/random100/rand_080.brasp,True,5,1,1,0,0.973744,0.973744,0.9285,0.5,0,5,192.0
rand_080,examples/brasp/random100/rand_080.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,5,92.4
rand_080,examples/brasp/random100/rand_080.brasp,True,5,2,1,1,1.0,1.0,1.0,0.5,0,7,191.3
rand_080,examples/brasp/random100/rand_080.brasp,True,5,2,2,0,1.0,1.0,0.9825,0.5,0,8,147.1
rand_081,examples/brasp/random100/rand_081.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,3,46.2
rand_081,examples/brasp/random100/rand_081.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,71.0
rand_081,examples/brasp/random100/rand_081.brasp,True,4,2,1,2,0.972603,0.972603,1.0,0.5,0,3,231.9
rand_081,examples/brasp/random100/rand_081.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,8,126.5
rand_081,examples/brasp/random100/rand_081.brasp,True,5,1,1,1,1.0,1.0,1.0,0.5,0,4,88.6
rand_081,examples/brasp/random100/rand_081.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,5,97.4
rand_081,examples/brasp/random100/rand_081.brasp,True,5,2,1,0,1.0,1.0,1.0,0.5,0,7,94.5
rand_081,examples/brasp/random100/rand_081.brasp,True,5,2,2,0,1.0,1.0,1.0,0.5,0,10,150.4
rand_082,examples/brasp/random100/rand_082.brasp,True,4,1,1,0,0.968709,0.968709,0.9995,0.5,0,4,170.3
rand_082,examples/brasp/random100/rand_082.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,72.5
rand_082,examples/brasp/random100/rand_082.brasp,True,4,2,1,2,0.975228,0.975228,0.9995,0.5,0,7,240.6
rand_082,examples/brasp/random100/rand_082.brasp,True,4,2,2,1,1.0,1.0,1.0,0.5,0,7,249.1
rand_082,examples/brasp/random100/rand_082.brasp,True,5,1,1,1,0.968709,0.968709,0.9995,0.5,0,5,193.0
rand_082,examples/brasp/random100/rand_082.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,4,81.9
rand_082,examples/brasp/random100/rand_082.brasp,True,5,2,1,1,1.0,1.0,1.0,0.5,0,7,181.9
rand_082,examples/brasp/random100/rand_082.brasp,True,5,2,2,2,1.0,1.0,1.0,0.5,0,9,350.1
rand_083,examples/brasp/random100/rand_083.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,57.9
rand_083,examples/brasp/random100/rand_083.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,63.3
rand_083,examples/brasp/random100/rand_083.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,5,67.8
rand_083,examples/brasp/random100/rand_083.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,101.3
rand_083,examples/brasp/random100/rand_083.brasp,True,4,1,1,1,1.0,1.0,1.0,0.5,0,4,105.9
rand_083,examples/brasp/random100/rand_083.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,74.4
rand_083,examples/brasp/random100/rand_083.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,6,69.1
rand_083,examples/brasp/random100/rand_083.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,99.5
rand_084,examples/brasp/random100/rand_084.brasp,True,3,1,1,0,0.73516,0.73516,0.5265,0.5,0,3,148.2
rand_084,examples/brasp/random100/rand_084.brasp,True,3,1,2,2,0.932648,0.932648,0.758,0.5,0,3,189.9
rand_084,examples/brasp/random100/rand_084.brasp,True,3,2,1,2,0.83105,0.83105,0.7265,0.5,0,5,196.3
rand_084,examples/brasp/random100/rand_084.brasp,True,3,2,2,2,0.995434,0.995434,0.9845,0.5,0,6,296.5
rand_084,examples/brasp/random100/rand_084.brasp,True,4,1,1,0,0.840183,0.840183,0.755,0.5,0,4,125.7
rand_084,examples/brasp/random100/rand_084.brasp,True,4,1,2,0,0.986301,0.986301,0.8625,0.5,0,4,224.1
rand_084,examples/brasp/random100/rand_084.brasp,True,4,2,1,1,0.922374,0.922374,0.751,0.5,0,7,249.5
rand_084,examples/brasp/random100/rand_084.brasp,True,4,2,2,2,0.974886,0.974886,0.961,0.5,0,6,360.2
rand_085,examples/brasp/random100/rand_085.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,2,40.1
rand_085,examples/brasp/random100/rand_085.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,63.0
rand_085,examples/brasp/random100/rand_085.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,65.0
rand_085,examples/brasp/random100/rand_085.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,96.9
rand_085,examples/brasp/random100/rand_085.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,56.7
rand_085,examples/brasp/random100/rand_085.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,74.6
rand_085,examples/brasp/random100/rand_085.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,4,79.2
rand_085,examples/brasp/random100/rand_085.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,6,120.4
rand_086,examples/brasp/random100/rand_086.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,1,42.0
rand_086,examples/brasp/random100/rand_086.brasp,True,2,1,2,1,1.0,1.0,1.0,0.5,0,2,96.7
rand_086,examples/brasp/random100/rand_086.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,2,55.2
rand_086,examples/brasp/random100/rand_086.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,71.1
rand_086,examples/brasp/random100/rand_086.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,2,50.7
rand_086,examples/brasp/random100/rand_086.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,66.7
rand_086,examples/brasp/random100/rand_086.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,5,58.8
rand_086,examples/brasp/random100/rand_086.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,103.8
rand_087,examples/brasp/random100/rand_087.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,56.7
rand_087,examples/brasp/random100/rand_087.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,64.6
rand_087,examples/brasp/random100/rand_087.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,56.8
rand_087,examples/brasp/random100/rand_087.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,5,96.7
rand_087,examples/brasp/random100/rand_087.brasp,True,4,1,1,1,1.0,1.0,1.0,0.5,0,4,110.2
rand_087,examples/brasp/random100/rand_087.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,71.0
rand_087,examples/brasp/random100/rand_087.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,81.4
rand_087,examples/brasp/random100/rand_087.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,102.2
rand_088,examples/brasp/random100/rand_088.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,56.8
rand_088,examples/brasp/random100/rand_088.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,86.0
rand_088,examples/brasp/random100/rand_088.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,90.2
rand_088,examples/brasp/random100/rand_088.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,8,121.0
rand_088,examples/brasp/random100/rand_088.brasp,True,5,1,1,0,1.0,1.0,1.0,0.5,0,5,63.6
